Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-03-25,Monday,21:11:00,Above High,82.19000244140625,82.16999816894531,81.98999786376953,82.47000122070312,80.7300033569336,22:56:00,,,Crossed Below Low,81.98999786376953
2024-03-26,Tuesday,20:31:00,Below Low,81.13999938964844,81.31999969482422,81.1500015258789,82.36000061035156,80.80999755859375,,,,,
2024-03-27,Wednesday,20:55:00,Above High,81.79000091552734,81.77999877929688,81.70999908447266,81.97000122070312,80.55000305175781,07:38:00,Crossed Above High,81.31999969482422,,
2024-03-27,Wednesday,20:55:00,Above High,81.79000091552734,81.77999877929688,81.70999908447266,81.97000122070312,80.55000305175781,23:46:00,,,Crossed Below Low,81.70999908447266
2024-03-28,Thursday,,,,,,,,,,,,
2024-03-31,Sunday,20:34:00,Below Low,83.02999877929688,83.19999694824219,83.04000091552734,83.54000091552734,82.97000122070312,21:05:00,Crossed Above High,83.22000122070312,,
2024-04-01,Monday,20:46:00,Above High,84.02999877929688,84.01000213623047,83.86000061035156,84.5,82.61000061035156,,,,,
2024-04-02,Tuesday,20:45:00,Below Low,85.2300033569336,85.5199966430664,85.26000213623047,85.44999694824219,84.05999755859375,,,,,
2024-04-03,Wednesday,20:46:00,Above High,85.72000122070312,85.69999694824219,85.52999877929688,86.19999694824219,84.8499984741211,06:41:00,Crossed Above High,85.54000091552734,,
2024-04-04,Thursday,21:15:00,Below Low,86.80000305175781,87.05999755859375,86.86000061035156,87.20999908447266,84.63999938964844,02:35:00,,,Crossed Below Low,85.52999877929688
2024-04-07,Sunday,20:46:00,Below Low,85.26000213623047,86.02999877929688,85.3499984741211,85.79000091552734,84.68000030517578,,,,,
2024-04-08,Monday,20:31:00,Above High,86.77999877929688,86.7699966430664,86.62999725341797,87.11000061035156,85.36000061035156,04:04:00,Crossed Above High,86.05999755859375,,
2024-04-08,Monday,20:31:00,Above High,86.77999877929688,86.7699966430664,86.62999725341797,87.11000061035156,85.36000061035156,21:43:00,,,Crossed Below Low,86.62999725341797
2024-04-09,Tuesday,20:44:00,Below Low,85.20999908447266,85.38999938964844,85.22000122070312,86.97000122070312,85.08000183105469,21:56:00,Crossed Above High,85.38999938964844,,
2024-04-10,Wednesday,21:18:00,Above High,86.30999755859375,86.30000305175781,86.13999938964844,86.5,84.54000091552734,,,,,
2024-04-11,Thursday,21:14:00,Above High,85.62999725341797,85.58999633789062,85.4000015258789,86.6500015258789,84.83999633789062,02:47:00,,,Crossed Below Low,86.12999725341797
2024-04-14,Sunday,20:31:00,Above High,85.72000122070312,85.70999908447266,85.51000213623047,85.73999786376953,84.88999938964844,20:51:00,,,Crossed Below Low,85.45999908447266
2024-04-15,Monday,21:01:00,Above High,86.0199966430664,85.97000122070312,85.73999786376953,86.18000030517578,84.05999755859375,,,,,
2024-04-16,Tuesday,20:32:00,Below Low,85.26000213623047,85.5,85.29000091552734,86.08999633789062,84.70999908447266,02:30:00,,,Crossed Below Low,85.73999786376953
2024-04-17,Wednesday,21:00:00,Below Low,82.66999816894531,82.86000061035156,82.68000030517578,85.25,82.54000091552734,22:37:00,Crossed Above High,82.86000061035156,,
2024-04-18,Thursday,20:56:00,Above High,82.87999725341797,82.66999816894531,81.87000274658203,86.29000091552734,81.06999969482422,,,,,
2024-04-21,Sunday,21:00:00,Below Low,81.62000274658203,82.11000061035156,81.62999725341797,81.8499984741211,81.41000366210938,,,,,
2024-04-22,Monday,20:57:00,Above High,82.36000061035156,82.3499984741211,82.05000305175781,82.45999908447266,80.70999908447266,11:47:00,Crossed Above High,82.11000061035156,,
2024-04-22,Monday,20:57:00,Above High,82.36000061035156,82.3499984741211,82.05000305175781,82.45999908447266,80.70999908447266,21:37:00,,,Crossed Below Low,82.04000091552734
2024-04-23,Tuesday,21:04:00,Below Low,83.38999938964844,83.54000091552734,83.4000015258789,83.47000122070312,80.87999725341797,,,,,
2024-04-24,Wednesday,21:04:00,Below Low,82.62000274658203,82.83999633789062,82.63999938964844,83.69999694824219,82.41999816894531,01:27:00,Crossed Above High,83.54000091552734,,
2024-04-24,Wednesday,21:04:00,Below Low,82.62000274658203,82.83999633789062,82.63999938964844,83.69999694824219,82.41999816894531,22:31:00,Crossed Above High,82.83999633789062,,
2024-04-25,Thursday,21:07:00,Above High,83.95999908447266,83.94999694824219,83.7300033569336,83.9800033569336,82.0,21:29:00,,,Crossed Below Low,83.7300033569336
2024-04-28,Sunday,21:00:00,Below Low,83.0999984741211,83.36000061035156,83.16999816894531,83.29000091552734,82.94999694824219,,,,,
2024-04-29,Monday,20:38:00,Below Low,82.48999786376953,82.6500015258789,82.5,83.91000366210938,82.4000015258789,03:59:00,Crossed Above High,83.36000061035156,,
2024-04-30,Tuesday,20:36:00,Below Low,81.12999725341797,81.41999816894531,81.18000030517578,83.30000305175781,80.94999694824219,03:16:00,Crossed Above High,82.66999816894531,,
2024-05-01,Wednesday,22:37:00,Above High,79.37999725341797,79.36000061035156,79.05000305175781,81.56999969482422,78.83999633789062,10:00:00,Crossed Above High,81.43000030517578,,
2024-05-02,Thursday,20:58:00,Above High,79.33000183105469,79.31999969482422,79.0999984741211,79.88999938964844,78.41000366210938,09:00:00,,,Crossed Below Low,79.04000091552734
2024-05-02,Thursday,20:58:00,Above High,79.33000183105469,79.31999969482422,79.0999984741211,79.88999938964844,78.41000366210938,21:41:00,,,Crossed Below Low,79.08000183105469
2024-05-05,Sunday,20:42:00,Below Low,78.05000305175781,78.54000091552734,78.05999755859375,78.61000061035156,78.02999877929688,21:02:00,Crossed Above High,78.54000091552734,,
2024-05-06,Monday,20:40:00,Above High,79.0,78.97000122070312,78.86000061035156,79.08999633789062,77.91000366210938,21:10:00,,,Crossed Below Low,78.86000061035156
2024-05-07,Tuesday,20:35:00,Below Low,78.22000122070312,78.33999633789062,78.2300033569336,79.18000030517578,77.55000305175781,,,,,
2024-05-08,Wednesday,20:45:00,Above High,79.38999938964844,79.33999633789062,79.22000122070312,79.47000122070312,76.9000015258789,10:38:00,Crossed Above High,78.3499984741211,,
2024-05-08,Wednesday,20:45:00,Above High,79.38999938964844,79.33999633789062,79.22000122070312,79.47000122070312,76.9000015258789,21:11:00,,,Crossed Below Low,79.20999908447266
2024-05-09,Thursday,21:00:00,Above High,79.72000122070312,79.69999694824219,79.61000061035156,79.83000183105469,78.88999938964844,,,,,
2024-05-12,Sunday,21:00:00,Below Low,78.01000213623047,78.1500015258789,78.0199966430664,78.11000061035156,77.7699966430664,,,,,
2024-05-13,Monday,20:34:00,Above High,79.3499984741211,79.33999633789062,79.0999984741211,79.48999786376953,77.94999694824219,02:10:00,Crossed Above High,78.16000366210938,,
2024-05-13,Monday,20:34:00,Above High,79.3499984741211,79.33999633789062,79.0999984741211,79.48999786376953,77.94999694824219,22:45:00,,,Crossed Below Low,79.08000183105469
2024-05-14,Tuesday,20:49:00,Below Low,78.37000274658203,78.55000305175781,78.37999725341797,79.30000305175781,77.68000030517578,21:42:00,Crossed Above High,78.55000305175781,,
2024-05-15,Wednesday,20:40:00,Above High,79.11000061035156,79.0999984741211,78.9000015258789,79.18000030517578,76.69000244140625,,,,,
2024-05-16,Thursday,20:44:00,Below Low,79.30999755859375,79.47000122070312,79.31999969482422,79.83999633789062,78.19999694824219,03:22:00,,,Crossed Below Low,78.9000015258789
2024-05-16,Thursday,20:44:00,Below Low,79.30999755859375,79.47000122070312,79.31999969482422,79.83999633789062,78.19999694824219,22:32:00,Crossed Above High,79.47000122070312,,
2024-05-19,Sunday,20:44:00,Above High,79.51000213623047,79.47000122070312,79.2699966430664,79.83000183105469,79.36000061035156,,,,,
2024-05-20,Monday,20:39:00,Below Low,79.13999938964844,79.29000091552734,79.22000122070312,80.11000061035156,78.66999816894531,06:12:00,,,Crossed Below Low,79.2699966430664
2024-05-21,Tuesday,20:35:00,Below Low,78.19999694824219,78.37999725341797,78.20999908447266,79.05000305175781,77.6500015258789,,,,,
2024-05-22,Wednesday,20:53:00,Below Low,77.11000061035156,77.2699966430664,77.12999725341797,78.41000366210938,76.83000183105469,,,,,
2024-05-23,Thursday,20:34:00,Below Low,76.76000213623047,76.94000244140625,76.7699966430664,78.66000366210938,76.41999816894531,02:38:00,Crossed Above High,77.2699966430664,,
2024-05-23,Thursday,20:34:00,Below Low,76.76000213623047,76.94000244140625,76.7699966430664,78.66000366210938,76.41999816894531,21:37:00,Crossed Above High,76.94000244140625,,
2024-05-26,Sunday,21:25:00,Below Low,77.76000213623047,77.9000015258789,77.77999877929688,78.02999877929688,77.75,21:50:00,Crossed Above High,77.9000015258789,,
2024-05-27,Monday,21:31:00,Above High,78.79000091552734,78.77999877929688,78.54000091552734,78.94999694824219,77.7300033569336,,,,,
2024-05-28,Tuesday,20:35:00,Below Low,80.18000030517578,80.30000305175781,80.19000244140625,80.2699966430664,78.62000274658203,,,,,
2024-05-29,Wednesday,21:04:00,Above High,79.2699966430664,79.26000213623047,79.0999984741211,80.61000061035156,79.0,03:49:00,Crossed Above High,80.30999755859375,,
2024-05-30,Thursday,21:18:00,Below Low,77.58000183105469,77.79000091552734,77.6500015258789,79.36000061035156,77.47000122070312,01:03:00,,,Crossed Below Low,79.08999633789062
2024-05-30,Thursday,21:18:00,Below Low,77.58000183105469,77.79000091552734,77.6500015258789,79.36000061035156,77.47000122070312,22:15:00,Crossed Above High,77.91000366210938,,
2024-06-02,Sunday,20:46:00,Above High,76.87999725341797,76.8499984741211,76.62999725341797,77.5199966430664,76.77999877929688,,,,,
2024-06-03,Monday,20:33:00,Below Low,73.98999786376953,74.11000061035156,74.0,77.33000183105469,73.56999969482422,02:26:00,,,Crossed Below Low,76.62999725341797
2024-06-04,Tuesday,20:36:00,Above High,73.12000274658203,73.11000061035156,72.9000015258789,73.69000244140625,72.4800033569336,,,,,
2024-06-05,Wednesday,21:08:00,Below Low,74.4000015258789,74.58999633789062,74.41000366210938,74.5999984741211,72.8499984741211,05:06:00,,,Crossed Below Low,72.87999725341797
2024-06-05,Wednesday,21:08:00,Below Low,74.4000015258789,74.58999633789062,74.41000366210938,74.5999984741211,72.8499984741211,21:51:00,Crossed Above High,74.58999633789062,,
2024-06-06,Thursday,20:31:00,Above High,75.7699966430664,75.75,75.68000030517578,75.87999725341797,74.05999755859375,21:05:00,,,Crossed Below Low,75.66999816894531
2024-06-09,Sunday,20:46:00,Above High,75.52999877929688,75.51000213623047,75.30999755859375,75.9000015258789,75.47000122070312,,,,,
2024-06-10,Monday,20:33:00,Below Low,78.0199966430664,78.16999816894531,78.02999877929688,78.06999969482422,75.30000305175781,,,,,
2024-06-11,Tuesday,20:34:00,Above High,78.20999908447266,78.19000244140625,78.0199966430664,78.37999725341797,77.26000213623047,11:36:00,Crossed Above High,78.19000244140625,,
2024-06-12,Wednesday,21:09:00,Below Low,78.25,78.3499984741211,78.26000213623047,79.31999969482422,77.88999938964844,11:03:00,,,Crossed Below Low,78.0199966430664
2024-06-13,Thursday,20:53:00,Above High,77.88999938964844,77.87000274658203,77.72000122070312,78.9000015258789,77.66999816894531,00:30:00,Crossed Above High,78.3499984741211,,
2024-06-16,Sunday,20:45:00,Above High,78.36000061035156,78.3499984741211,78.2300033569336,78.37999725341797,78.0999984741211,21:00:00,,,Crossed Below Low,78.2300033569336
2024-06-17,Monday,21:34:00,Below Low,79.72000122070312,80.5,79.7300033569336,80.61000061035156,77.87999725341797,,,,,
2024-06-18,Tuesday,20:31:00,Above High,80.87999725341797,80.8499984741211,80.73999786376953,81.33000183105469,79.16000366210938,10:00:00,Crossed Above High,81.06999969482422,,
2024-06-18,Tuesday,20:31:00,Above High,80.87999725341797,80.8499984741211,80.73999786376953,81.33000183105469,79.16000366210938,21:16:00,,,Crossed Below Low,80.7300033569336
2024-06-19,Wednesday,20:54:00,Below Low,80.48999786376953,80.6500015258789,80.5,81.16000366210938,80.30000305175781,,,,,
2024-06-20,Thursday,21:43:00,Below Low,81.16000366210938,81.30000305175781,81.16999816894531,81.5199966430664,80.4000015258789,03:01:00,Crossed Above High,80.66000366210938,,
2024-06-23,Sunday,20:58:00,Above High,80.44000244140625,80.43000030517578,80.20999908447266,80.66999816894531,80.30000305175781,,,,,
2024-06-24,Monday,20:57:00,Above High,81.7699966430664,81.76000213623047,81.6500015258789,81.88999938964844,80.26000213623047,21:47:00,,,Crossed Below Low,81.6500015258789
2024-06-25,Tuesday,20:51:00,Above High,80.77999877929688,80.7699966430664,80.66999816894531,81.80999755859375,80.69000244140625,,,,,
2024-06-26,Wednesday,21:13:00,Below Low,80.55000305175781,80.69999694824219,80.55999755859375,81.62999725341797,80.16000366210938,09:36:00,,,Crossed Below Low,80.63999938964844
2024-06-26,Wednesday,21:13:00,Below Low,80.55000305175781,80.69999694824219,80.55999755859375,81.62999725341797,80.16000366210938,23:31:00,Crossed Above High,80.69999694824219,,
2024-06-27,Thursday,21:37:00,Above High,82.12000274658203,82.0999984741211,81.86000061035156,82.27999877929688,80.66000366210938,,,,,
2024-06-30,Sunday,21:09:00,Above High,81.8499984741211,81.83000183105469,81.61000061035156,82.02999877929688,81.6500015258789,,,,,
2024-07-01,Monday,21:49:00,Above High,83.54000091552734,83.52999877929688,83.37999725341797,83.62999725341797,81.69000244140625,,,,,
2024-07-02,Tuesday,21:24:00,Above High,83.05999755859375,83.05000305175781,82.91000366210938,84.37999725341797,82.72000122070312,03:33:00,,,Crossed Below Low,83.37999725341797
2024-07-03,Wednesday,,,,,,,,09:31:00,,,Crossed Below Low,82.83000183105469
2024-07-04,Thursday,21:47:00,Below Low,83.88999938964844,84.08999633789062,83.91000366210938,84.19999694824219,83.02999877929688,,,,,
2024-07-07,Sunday,20:45:00,Below Low,83.02999877929688,83.2300033569336,83.05000305175781,83.13999938964844,82.70999908447266,,,,,
2024-07-08,Monday,21:23:00,Below Low,82.19999694824219,82.33000183105469,82.22000122070312,82.9800033569336,82.02999877929688,,,,,
2024-07-09,Tuesday,21:09:00,Below Low,81.58999633789062,81.69999694824219,81.5999984741211,82.4800033569336,81.25,01:51:00,Crossed Above High,82.33999633789062,,
2024-07-10,Wednesday,20:57:00,Above High,82.55000305175781,82.54000091552734,82.41000366210938,82.86000061035156,80.80999755859375,04:44:00,Crossed Above High,81.7300033569336,,
2024-07-11,Thursday,21:13:00,Below Low,82.91999816894531,83.18000030517578,82.93000030517578,83.16000366210938,81.62999725341797,03:58:00,,,Crossed Below Low,82.41000366210938
2024-07-14,Sunday,20:35:00,Below Low,82.08999633789062,82.30999755859375,82.0999984741211,82.44999694824219,81.61000061035156,21:50:00,Crossed Above High,82.37000274658203,,
2024-07-15,Monday,21:13:00,Below Low,81.7699966430664,81.87000274658203,81.77999877929688,82.5,81.47000122070312,,,,,
2024-07-16,Tuesday,21:07:00,Below Low,80.58999633789062,80.79000091552734,80.61000061035156,81.69000244140625,80.22000122070312,22:01:00,Crossed Above High,80.79000091552734,,
2024-07-17,Wednesday,21:08:00,Above High,83.30000305175781,83.25,83.0999984741211,83.54000091552734,80.48999786376953,,,,,
2024-07-18,Thursday,21:34:00,Below Low,82.04000091552734,82.37000274658203,82.05000305175781,83.83000183105469,82.04000091552734,05:06:00,,,Crossed Below Low,83.0999984741211
2024-07-18,Thursday,21:34:00,Below Low,82.04000091552734,82.37000274658203,82.05000305175781,83.83000183105469,82.04000091552734,23:21:00,Crossed Above High,82.4000015258789,,
2024-07-21,Sunday,,,,,,,,,,,,
2024-07-22,Monday,,,,,,,,,,,,
2024-07-23,Tuesday,20:58:00,Below Low,77.30000305175781,77.38999938964844,77.30999755859375,77.38999938964844,76.91999816894531,,,,,
2024-07-24,Wednesday,20:32:00,Below Low,77.37000274658203,77.58999633789062,77.37999725341797,78.19999694824219,76.86000061035156,02:16:00,Crossed Above High,77.38999938964844,,
2024-07-25,Thursday,20:34:00,Below Low,78.23999786376953,78.38999938964844,78.2699966430664,78.5999984741211,76.02999877929688,11:17:00,Crossed Above High,77.62999725341797,,
2024-07-25,Thursday,20:34:00,Below Low,78.23999786376953,78.38999938964844,78.2699966430664,78.5999984741211,76.02999877929688,21:38:00,Crossed Above High,78.4000015258789,,
2024-07-28,Sunday,20:37:00,Above High,77.31999969482422,77.30999755859375,77.12999725341797,77.44000244140625,77.0,21:16:00,,,Crossed Below Low,77.11000061035156
2024-07-29,Monday,21:00:00,Below Low,75.52999877929688,75.69999694824219,75.61000061035156,77.69000244140625,75.36000061035156,,,,,
2024-07-30,Tuesday,20:59:00,Above High,75.31999969482422,75.30999755859375,75.16999816894531,75.9800033569336,74.5999984741211,03:53:00,Crossed Above High,75.70999908447266,,
2024-07-31,Wednesday,21:01:00,Below Low,78.45999908447266,78.66999816894531,78.5,78.76000213623047,75.81999969482422,21:03:00,Crossed Above High,78.66999816894531,,
2024-08-01,Thursday,20:59:00,Below Low,76.58000183105469,76.87000274658203,76.61000061035156,78.87999725341797,76.23999786376953,21:45:00,Crossed Above High,76.87999725341797,,
